title,title_fa,overview,overview_fa,release_date,poster_path,backdrop_path,imdb_rating,tmdb_rating,runtime,original_language,genres,director,cast,keywords,is_tv_series
Children of Heaven #456,بچه‌های آسمان 456,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#456.jpg,https://example.com/backdrop/children_of_heaven_#456.jpg,9.4,8.5,112,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
Children of Heaven #457,بچه‌های آسمان 457,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#457.jpg,https://example.com/backdrop/children_of_heaven_#457.jpg,9.5,8.4,120,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
Parasite #458,انگل 458,Greed and class discrimination threaten the newly formed symbiotic relationship...,روابط پیچیده میان دو خانواده از طبقات مختلف کره‌ای.,2019-05-30,https://example.com/poster/parasite_#458.jpg,https://example.com/backdrop/parasite_#458.jpg,9.3,8.2,98,ko,"Drama, Thriller",Bong Joon-ho,['Song Kang-ho'],"['class', 'inequality']",False
A Separation #459,جدایی نادر از سیمین 459,A married couple face a difficult decision...,یک زوج ایرانی در آستانه‌ی طلاق با واقعیت‌های پیچیده‌ای مواجه می‌شوند.,2011-03-15,https://example.com/poster/a_separation_#459.jpg,https://example.com/backdrop/a_separation_#459.jpg,8.1,8.6,145,fa,Drama,Asghar Farhadi,"['Leila Hatami', 'Peyman Moaadi']","['divorce', 'family', 'Iran']",False
Parasite #460,انگل 460,Greed and class discrimination threaten the newly formed symbiotic relationship...,روابط پیچیده میان دو خانواده از طبقات مختلف کره‌ای.,2019-05-30,https://example.com/poster/parasite_#460.jpg,https://example.com/backdrop/parasite_#460.jpg,7.4,8.6,88,ko,"Drama, Thriller",Bong Joon-ho,['Song Kang-ho'],"['class', 'inequality']",False
The Godfather #461,پدرخوانده 461,The aging patriarch of an organized crime dynasty...,رییس پیر یک خاندان مافیایی قدرت را به پسرش منتقل می‌کند.,1972-03-24,https://example.com/poster/the_godfather_#461.jpg,https://example.com/backdrop/the_godfather_#461.jpg,8.5,9.3,115,en,"Crime, Drama",Francis Ford Coppola,"['Marlon Brando', 'Al Pacino']","['mafia', 'family']",False
The Dark Knight #462,شوالیه تاریکی 462,Batman sets out to dismantle the remaining criminal organizations...,بتمن تلاش می‌کند گاتهام را از جنایتکاران پاک کند.,2008-07-18,https://example.com/poster/the_dark_knight_#462.jpg,https://example.com/backdrop/the_dark_knight_#462.jpg,7.1,8.4,106,en,"Action, Crime, Drama",Christopher Nolan,"['Christian Bale', 'Heath Ledger']","['joker', 'chaos', 'vigilante']",False
Children of Heaven #463,بچه‌های آسمان 463,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#463.jpg,https://example.com/backdrop/children_of_heaven_#463.jpg,7.3,7.1,120,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
A Separation #464,جدایی نادر از سیمین 464,A married couple face a difficult decision...,یک زوج ایرانی در آستانه‌ی طلاق با واقعیت‌های پیچیده‌ای مواجه می‌شوند.,2011-03-15,https://example.com/poster/a_separation_#464.jpg,https://example.com/backdrop/a_separation_#464.jpg,9.0,8.3,99,fa,Drama,Asghar Farhadi,"['Leila Hatami', 'Peyman Moaadi']","['divorce', 'family', 'Iran']",False
Parasite #465,انگل 465,Greed and class discrimination threaten the newly formed symbiotic relationship...,روابط پیچیده میان دو خانواده از طبقات مختلف کره‌ای.,2019-05-30,https://example.com/poster/parasite_#465.jpg,https://example.com/backdrop/parasite_#465.jpg,9.4,7.8,145,ko,"Drama, Thriller",Bong Joon-ho,['Song Kang-ho'],"['class', 'inequality']",False
Children of Heaven #466,بچه‌های آسمان 466,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#466.jpg,https://example.com/backdrop/children_of_heaven_#466.jpg,9.6,8.4,128,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
The Dark Knight #467,شوالیه تاریکی 467,Batman sets out to dismantle the remaining criminal organizations...,بتمن تلاش می‌کند گاتهام را از جنایتکاران پاک کند.,2008-07-18,https://example.com/poster/the_dark_knight_#467.jpg,https://example.com/backdrop/the_dark_knight_#467.jpg,9.1,7.7,87,en,"Action, Crime, Drama",Christopher Nolan,"['Christian Bale', 'Heath Ledger']","['joker', 'chaos', 'vigilante']",False
Children of Heaven #468,بچه‌های آسمان 468,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#468.jpg,https://example.com/backdrop/children_of_heaven_#468.jpg,9.2,8.3,113,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
The Godfather #469,پدرخوانده 469,The aging patriarch of an organized crime dynasty...,رییس پیر یک خاندان مافیایی قدرت را به پسرش منتقل می‌کند.,1972-03-24,https://example.com/poster/the_godfather_#469.jpg,https://example.com/backdrop/the_godfather_#469.jpg,7.7,9.0,98,en,"Crime, Drama",Francis Ford Coppola,"['Marlon Brando', 'Al Pacino']","['mafia', 'family']",False
The Godfather #470,پدرخوانده 470,The aging patriarch of an organized crime dynasty...,رییس پیر یک خاندان مافیایی قدرت را به پسرش منتقل می‌کند.,1972-03-24,https://example.com/poster/the_godfather_#470.jpg,https://example.com/backdrop/the_godfather_#470.jpg,9.4,8.8,139,en,"Crime, Drama",Francis Ford Coppola,"['Marlon Brando', 'Al Pacino']","['mafia', 'family']",False
The Dark Knight #471,شوالیه تاریکی 471,Batman sets out to dismantle the remaining criminal organizations...,بتمن تلاش می‌کند گاتهام را از جنایتکاران پاک کند.,2008-07-18,https://example.com/poster/the_dark_knight_#471.jpg,https://example.com/backdrop/the_dark_knight_#471.jpg,9.5,7.1,147,en,"Action, Crime, Drama",Christopher Nolan,"['Christian Bale', 'Heath Ledger']","['joker', 'chaos', 'vigilante']",False
The Godfather #472,پدرخوانده 472,The aging patriarch of an organized crime dynasty...,رییس پیر یک خاندان مافیایی قدرت را به پسرش منتقل می‌کند.,1972-03-24,https://example.com/poster/the_godfather_#472.jpg,https://example.com/backdrop/the_godfather_#472.jpg,8.9,8.0,92,en,"Crime, Drama",Francis Ford Coppola,"['Marlon Brando', 'Al Pacino']","['mafia', 'family']",False
Parasite #473,انگل 473,Greed and class discrimination threaten the newly formed symbiotic relationship...,روابط پیچیده میان دو خانواده از طبقات مختلف کره‌ای.,2019-05-30,https://example.com/poster/parasite_#473.jpg,https://example.com/backdrop/parasite_#473.jpg,8.4,7.5,83,ko,"Drama, Thriller",Bong Joon-ho,['Song Kang-ho'],"['class', 'inequality']",False
Children of Heaven #474,بچه‌های آسمان 474,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#474.jpg,https://example.com/backdrop/children_of_heaven_#474.jpg,8.9,7.7,106,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
A Separation #475,جدایی نادر از سیمین 475,A married couple face a difficult decision...,یک زوج ایرانی در آستانه‌ی طلاق با واقعیت‌های پیچیده‌ای مواجه می‌شوند.,2011-03-15,https://example.com/poster/a_separation_#475.jpg,https://example.com/backdrop/a_separation_#475.jpg,8.1,9.1,108,fa,Drama,Asghar Farhadi,"['Leila Hatami', 'Peyman Moaadi']","['divorce', 'family', 'Iran']",False
Children of Heaven #476,بچه‌های آسمان 476,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#476.jpg,https://example.com/backdrop/children_of_heaven_#476.jpg,9.2,7.5,88,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
The Dark Knight #477,شوالیه تاریکی 477,Batman sets out to dismantle the remaining criminal organizations...,بتمن تلاش می‌کند گاتهام را از جنایتکاران پاک کند.,2008-07-18,https://example.com/poster/the_dark_knight_#477.jpg,https://example.com/backdrop/the_dark_knight_#477.jpg,9.6,8.9,133,en,"Action, Crime, Drama",Christopher Nolan,"['Christian Bale', 'Heath Ledger']","['joker', 'chaos', 'vigilante']",False
A Separation #478,جدایی نادر از سیمین 478,A married couple face a difficult decision...,یک زوج ایرانی در آستانه‌ی طلاق با واقعیت‌های پیچیده‌ای مواجه می‌شوند.,2011-03-15,https://example.com/poster/a_separation_#478.jpg,https://example.com/backdrop/a_separation_#478.jpg,7.6,7.2,127,fa,Drama,Asghar Farhadi,"['Leila Hatami', 'Peyman Moaadi']","['divorce', 'family', 'Iran']",False
Children of Heaven #479,بچه‌های آسمان 479,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#479.jpg,https://example.com/backdrop/children_of_heaven_#479.jpg,9.3,7.6,132,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
A Separation #480,جدایی نادر از سیمین 480,A married couple face a difficult decision...,یک زوج ایرانی در آستانه‌ی طلاق با واقعیت‌های پیچیده‌ای مواجه می‌شوند.,2011-03-15,https://example.com/poster/a_separation_#480.jpg,https://example.com/backdrop/a_separation_#480.jpg,7.0,7.9,131,fa,Drama,Asghar Farhadi,"['Leila Hatami', 'Peyman Moaadi']","['divorce', 'family', 'Iran']",False
A Separation #481,جدایی نادر از سیمین 481,A married couple face a difficult decision...,یک زوج ایرانی در آستانه‌ی طلاق با واقعیت‌های پیچیده‌ای مواجه می‌شوند.,2011-03-15,https://example.com/poster/a_separation_#481.jpg,https://example.com/backdrop/a_separation_#481.jpg,9.4,9.1,138,fa,Drama,Asghar Farhadi,"['Leila Hatami', 'Peyman Moaadi']","['divorce', 'family', 'Iran']",False
Parasite #482,انگل 482,Greed and class discrimination threaten the newly formed symbiotic relationship...,روابط پیچیده میان دو خانواده از طبقات مختلف کره‌ای.,2019-05-30,https://example.com/poster/parasite_#482.jpg,https://example.com/backdrop/parasite_#482.jpg,7.0,8.1,144,ko,"Drama, Thriller",Bong Joon-ho,['Song Kang-ho'],"['class', 'inequality']",False
Parasite #483,انگل 483,Greed and class discrimination threaten the newly formed symbiotic relationship...,روابط پیچیده میان دو خانواده از طبقات مختلف کره‌ای.,2019-05-30,https://example.com/poster/parasite_#483.jpg,https://example.com/backdrop/parasite_#483.jpg,8.0,7.6,117,ko,"Drama, Thriller",Bong Joon-ho,['Song Kang-ho'],"['class', 'inequality']",False
Children of Heaven #484,بچه‌های آسمان 484,A boy loses his sister's shoes...,پسری کفش خواهرش را گم می‌کند و تلاش می‌کند آن را جایگزین کند.,1997-02-01,https://example.com/poster/children_of_heaven_#484.jpg,https://example.com/backdrop/children_of_heaven_#484.jpg,9.1,6.6,117,fa,"Drama, Family",Majid Majidi,['Amir Farrokh Hashemian'],"['shoes', 'poverty', 'siblings']",False
The Godfather #485,پدرخوانده 485,The aging patriarch of an organized crime dynasty...,رییس پیر یک خاندان مافیایی قدرت را به پسرش منتقل می‌کند.,1972-03-24,https://example.com/poster/the_godfather_#485.jpg,https://example.com/backdrop/the_godfather_#485.jpg,8.6,9.2,140,en,"Crime, Drama",Francis Ford Coppola,"['Marlon Brando', 'Al Pacino']","['mafia', 'family']",False
The Godfather #486,پدرخوانده 486,The aging patriarch of an organized crime dynasty...,رییس پیر یک خاندان مافیایی قدرت را به پسرش منتقل می‌کند.,1972-03-24,https://example.com/poster/the_godfather_#486.jpg,https://example.com/backdrop/the_godfather_#486.jpg,8.1,8.4,124,en,"Crime, Drama",Francis Ford Coppola,"['Marlon Brando', 'Al Pacino']","['mafia', 'family']",False
The Godfather #487,پدرخوانده 487,The aging patriarch of an organized crime dynasty...,رییس پیر یک خاندان مافیایی قدرت را به پسرش منتقل می‌کند.,1972-03-24,https://example.com/poster/the_godfather_#487.jpg,https://example.com/backdrop/the_godfather_#487.jpg,9.2,8.8,128,en,"Crime, Drama",Francis Ford Coppola,"['Marlon Brando', 'Al Pacino']","['mafia', 'family']",False
Parasite #488,انگل 488,Greed and class discrimination threaten the newly formed symbiotic relationship...,روابط پیچیده میان دو خانواده از طبقات مختلف کره‌ای.,2019-05-30,https://example.com/poster/parasite_#488.jpg,https://example.com/backdrop/parasite_#488.jpg,7.2,9.5,138,ko,"Drama, Thriller",Bong Joon-ho,['Song Kang-ho'],"['class', 'inequality']",False
A Separation #489,جدایی نادر از سیمین 489,A married couple face a difficult decision...,یک زوج ایرانی در آستانه‌ی طلاق با واقعیت‌های پیچیده‌ای مواجه می‌شوند.,2011-03-15,https://example.com/poster/a_separation_#489.jpg,https://example.com/backdrop/a_separation_#489.jpg,9.8,9.1,92,fa,Drama,Asghar Farhadi,"['Leila Hatami', 'Peyman Moaadi']","['divorce', 'family', 'Iran']",False
